type,delay,0
Spring,0,
Spring,0,
Spring,0,
Spring,4,
Spring,4,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,5,
Spring,5,
Spring,4,
Spring,4,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,6,
Spring,6,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,5,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,4,
Spring,4,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,4,
Spring,4,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,19,
Spring,19,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,13,
Spring,13,
Spring,13,
Spring,13,
Spring,13,
Spring,13,
Spring,13,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,0,
Spring,0,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,,
Spring,2,
Spring,0,
Spring,0,
Spring,0,
Spring,0,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,4,
Spring,4,
Spring,4,
Spring,4,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,10,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,4,
Spring,4,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,5,
Spring,5,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Spring,,
Spring,8,
Spring,5,
Spring,5,
Spring,5,
Spring,5,
Android,146,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,47,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,32,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,32,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,47,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,28,
Android,47,
Android,47,
Android,,
Android,,
Android,,
Android,11,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,47,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,47,
Android,,
Android,,
Android,47,
Android,47,
Android,47,
Android,,
Android,35,
Android,35,
Android,35,
Android,35,
Android,,
Android,47,
Android,50,
Android,,
Android,50,
Android,,
Android,50,
Android,,
Android,50,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,86,
Android,,
Android,50,
Android,50,
Android,,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,,
Android,,
Android,50,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,50,
Android,,
Android,50,
Android,,
Android,,
Android,,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,,
Android,,
Android,,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,14,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,50,
Android,,
Android,50,
Android,50,
Android,50,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,50,
Android,0,
Android,,
Android,0,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,0,
Android,17,
Android,,
Android,17,
Android,15,
Android,0,
Android,0,
Android,0,
Android,0,
Android,,
Android,,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,,
Android,,
Android,,
Android,,
Android,0,
Android,0,
Android,0,
Android,0,
Android,0,
Android,,
Android,,
Android,22,
Android,,
Android,0,
Android,0,
Android,,
Android,0,
Android,,
Android,,
Android,,
Android,,
Android,0,
Android,,
Android,,
Android,0,
Android,,
Android,,
Android,0,
Android,0,
Android,0,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,0,
Android,,
Android,0,
Android,3,
Android,,
Android,,
Android,0,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,0,
Android,0,
Android,0,
Android,0,
Android,,
Android,,
Android,,
Android,0,
Android,0,
Android,0,
Android,0,
Android,,
Android,,
Android,,
Android,,
Android,0,
Android,,
Android,,
Android,3,
Android,0,
Android,,
Android,,
Android,,
Android,,
Android,0,
Android,0,
Android,0,
Android,,
Android,46,
Android,46,
Android,46,
Android,,
Android,,
Android,0,
Android,0,
Android,,
Android,0,
Android,0,
Android,0,
Android,,
Android,,
Android,51,
Android,0,
Android,0,
Android,0,
Android,0,
Android,0,
Android,43,
Android,,
Android,57,
Android,,
Android,,
Android,,
Android,43,
Android,57,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,29,
Android,29,
Android,29,
Android,,
Android,3,
Android,52,
Android,,
Android,,
Android,,
Android,15,
Android,15,
Android,15,
Android,15,
Android,,
Android,15,
Android,15,
Android,15,
Android,,
Android,,
Android,15,
Android,15,
Android,15,
Android,15,
Android,15,
Android,53,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,71,
Android,71,
Android,71,
Android,70,
Android,,
Android,0,
Android,52,
Android,,
Android,,
Android,80,
Android,80,
Android,,
Android,,
Android,119,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,12,
Android,12,
Android,12,
Android,12,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,58,
Android,58,
Android,83,
Android,,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,23,
Android,34,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,,
Android,58,
Android,,
Android,58,
Android,,
Android,,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,91,
Android,91,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,,
Android,,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,58,
Android,,
Android,58,
Android,58,
Android,58,
Android,,
Android,58,
Android,5,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,47,
Android,47,
Android,47,
Android,47,
Android,,
Android,47,
Android,47,
Android,47,
Android,,
Android,,
Android,47,
Android,47,
Android,47,
Android,47,
Android,47,
Android,6,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,,
Android,,
Android,,
Android,,
Android,58,
Android,58,
Android,,
Android,90,
Android,90,
Android,90,
Android,90,
Android,90,
Android,90,
Android,58,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,21,
Android,79,
Android,21,
Android,21,
Android,21,
Android,1,
Android,97,
Android,1,
Android,1,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,21,
Android,,
Android,,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,72,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,21,
Android,,
Android,21,
Android,21,
Android,,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,72,
Android,,
Android,21,
Android,,
Android,21,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,,
Android,21,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,97,
Android,97,
Android,97,
Android,,
Android,97,
Android,97,
Android,97,
Android,97,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,21,
Android,21,
Android,,
Android,,
Android,73,
Android,73,
Android,21,
Android,21,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,21,
Android,124,
Android,,
Android,124,
Android,64,
Android,124,
Android,124,
Android,293,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,64,
Android,124,
Android,124,
Android,124,
Android,,
Android,124,
Android,124,
Android,139,
Android,124,
Android,124,
Android,124,
Android,,
Android,,
Android,104,
Android,,
Android,124,
Android,124,
Android,124,
Android,124,
Android,139,
Android,124,
Android,124,
Android,124,
Android,64,
Android,124,
Android,124,
Android,,
Android,,
Android,124,
Android,,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,,
Android,,
Android,,
Android,,
Android,124,
Android,124,
Android,124,
Android,124,
Android,,
Android,124,
Android,124,
Android,5,
Android,124,
Android,,
Android,64,
Android,124,
Android,,
Android,64,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,43,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,,
Android,,
Android,124,
Android,64,
Android,124,
Android,124,
Android,,
Android,,
Android,,
Android,,
Android,124,
Android,124,
Android,124,
Android,124,
Android,81,
Android,124,
Android,,
Android,,
Android,124,
Android,,
Android,124,
Android,64,
Android,,
Android,64,
Android,124,
Android,124,
Android,,
Android,,
Android,124,
Android,124,
Android,,
Android,,
Android,,
Android,,
Android,124,
Android,124,
Android,124,
Android,,
Android,,
Android,,
Android,179,
Android,179,
Android,124,
Android,124,
Android,124,
Android,,
Android,124,
Android,124,
Android,124,
Android,,
Android,124,
Android,41,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,69,
Android,69,
Android,69,
Android,69,
Android,69,
Android,69,
Android,69,
Android,69,
Android,124,
Android,,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,,
Android,,
Android,,
Android,,
Android,124,
Android,124,
Android,124,
Android,124,
Android,124,
Android,47,
Android,47,
Android,47,
Android,47,
Android,,
Android,47,
Android,,
Android,47,
Android,,
Android,47,
Android,47,
Android,47,
Android,47,
Android,47,
Android,47,
Android,76,
Android,124,
Android,124,
Android,124,
Android,,
Android,124,
Android,124,
Android,124,
Android,151,
Android,151,
Android,151,
Android,151,
Android,151,
Android,124,
Android,124,
Android,,
Android,,
Android,,
Android,,
Android,124,
Android,124,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,124,
Android,72,
Android,51,
Android,72,
Android,,
Android,72,
Android,72,
Android,26,
Android,26,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,51,
Android,51,
Android,72,
Android,,
Android,72,
Android,72,
Android,,
Android,72,
Android,72,
Android,72,
Android,,
Android,,
Android,,
Android,,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,72,
Android,72,
Android,72,
Android,,
Android,72,
Android,72,
Android,,
Android,,
Android,72,
Android,,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,,
Android,,
Android,,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,26,
Android,72,
Android,,
Android,72,
Android,,
Android,,
Android,72,
Android,,
Android,,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,72,
Android,72,
Android,72,
Android,3,
Android,72,
Android,3,
Android,,
Android,,
Android,72,
Android,,
Android,51,
Android,51,
Android,,
Android,,
Android,71,
Android,71,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,72,
Android,,
Android,,
Android,72,
Android,,
Android,72,
Android,,
Android,,
Android,,
Android,72,
Android,72,
Android,3,
Android,3,
Android,72,
Android,72,
Android,,
Android,80,
Android,,
Android,,
Android,72,
Android,72,
Android,72,
Android,64,
Android,,
Android,,
Android,,
Android,,
Android,72,
Android,72,
Android,72,
Android,,
Android,72,
Android,72,
Android,72,
Android,,
Android,72,
Android,20,
Android,72,
Android,72,
Android,72,
Android,72,
Android,51,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,72,
Android,51,
Android,51,
Android,51,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,,
Android,,
Android,35,
Android,72,
Android,72,
Android,72,
Android,72,
Android,72,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,8,
Android,72,
Android,72,
Android,72,
Android,3,
Android,3,
Android,72,
Android,72,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,72,
Android,72,
Android,,
Android,302,
Android,,
Android,45,
Android,72,
Android,72,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,72,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,90,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,63,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,2,
Android,2,
Android,2,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,68,
Android,68,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
Android,,
